thread,model,option,file,graph_id,node_id,node_name,predicted_ra_component_id,predicted_ra_component_name,node_score,check_constraints_log,avg_prompt_cost,total_llm_cost
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_InformationServiceProvider_ISP_impl_1.aaxl2,comp_sub_hw_bus,sub_hw_bus,comp.data,Data_Management_Layer,1.0,,292.465742,1165
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_InformationServiceProvider_ISP_impl_1.aaxl2,comp_sub_tic,sub_TIC,comp.business,Business_Logic_Layer,1.0,,292.465742,1165
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_InformationServiceProvider_ISP_impl_1.aaxl2,comp_collection,collection,comp.presentation,Presentation_Layer,0.0,,292.465742,1165
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_electric_charge_support_provider,RSE_ElectricChargeSupportProvider,comp.business,Business_Logic_Layer,1.0,,368.038807,1469
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_workzone_safety_provider,RSE_WorkzoneSafetyProvider,comp.security,Security,0.0,,368.038807,1469
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_travel_information_communication_provider,RSE_TravelInformationCommunicationProvider,comp.presentation,Presentation_Layer,0.0,,368.038807,1469
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_traffic_metering_provider,RSE_TrafficMeteringProvider,comp.data,Data_Management_Layer,0.0,,368.038807,1469
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_speed_management_provider,RSE_SpeedManagementProvider,comp.business,Business_Logic_Layer,1.0,,368.038807,1469
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_driver,sub_driver,comp.presentation,Presentation_Layer,0.0,,858.490706,28186
4,chatgpt,1,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_tic,sub_TIC,comp.data,Data_Management_Layer,1.0,,858.490706,28186
